,civil,prediction
367,"Overriding the original jar is not a good idea, especially when trying to testCompile project(':my_spring_boot_application') and build can't find original sources. It overrides the default gradle behavior.",0
368,"The tl;dr of #1952 is that no one follows a standard, not even Google (especially Google). bind() can be utilized to resolve this fresh instance of dependency hell.",1
369,"I hope that this statement will have a positive impact on you, but even if not, it's important to maintain a respectful tone for the benefit of the entire community.",0
370,"Ah, by merging in Ariels pull request, this pull request can no longer be automatically pulled in automatically...",0
371,"},""hits"":{""total"":1,""max_score"":0.3125,""hits"":[{""_index"":""logs-20130820"",""_type"":""bar"",""_id"":""2"",""__score"":{""0.90.0,""_source"": { ""_source"" : { ""a"":""this is not sparta, but a"", ""b"":""oh, look, that is b""}  }}]}}We do get an answer.  Note however, that I am using Elasticsearch 0.90, which is not the latest version. Tomorrow I will try the same thing using the latest available version (0.0.5.3).  Note also, that changing the template name for the created page may not yield the desired result.",0
372,"I went the wrong way, haha.",0
373,"I believe Bisq has a no-scam policy and this project's website appears to be an obvious premine scam, offering ""tokens redeemable for gold"" with a website featuring yachts and typical scammy content. The sockpuppet accounts that signed up on GitHub just to voice their support in the comments above also do not inspire confidence about the ethics of the project. Additionally, Google searches and reading their BCT forum thread seem to indicate that there is no activity for this ""project"" except for token ai.",0
374,"Still exploring this a bit. Here is a pretty good gist of some of the ways you might do it now if you were versioning your resources:  http  Its a bit messy, and I can see it becoming unappealing if you are unable to remove old versions. Here's someone else's attempt at improving it: http  I'm trying to figure out if there is an elegant way to do this or if its just necessary ugliness. There's a long post explaining how there is no right way (with lots of additional wrong ways).",0
375,"There's a possibility of jar hell in your setup. If you're using elasticsearch 2.0 as a client, it might be advisable to try this approach: import org.elasticsearch.bootstrap.JarHell;...    JarHell.checkJarHell();",1
376,"It seems that the Signal Foundation does care about user opinion more than Alphabet and Meta do. However, it's difficult to trust Signal now that they aren't selling our data to those two corporations.",0
377,"It appears that the current approach won't work in this case, as every test cluster would have to use the same symlink. To address this issue, you can either reply directly to this email directly, view it on GitHub, or unsubscribe.",0
378,Let's collaborate on enhancing this code for better performance.,0
379,"Oh no, I made a mistake.",0
380,"These features seem to undermine the efforts of YouTube, which is often associated with Google. Once someone tires of their app, they can no longer continue to use the YouTube app.",0
381,Who would be the first person to summon me? ☠️,0
382,"@user @user So I've backported these changes to `7.x`. This really accomplishes two things. 1. We get the config time bonus in `7x`. 2. It makes backporting other build changes, especially those that touch `BuildPlugin`, a lot easier since this is a very large change. The only downside with 7.x is that it still supports the JDK 8 runtime so there are still a lot of conditionals around runtime java version, which now are deferred until execution time. We can either address this with the eventual goal of completely removing JDK8, or we can find a better solution.",0
383,"Avoiding Latin (and other languages that aren't English) keeps yet another language out of the mix. Additionally, keeping the tense in the simple present avoids parsing of more than one tense. Expanding contractions avoids potential misreadings. Finally, many cultures expect a greater level of formality than native English speakers expect. If our audience were solely English speakers, we could be a lot more ""loose"" in our writing. However, the Chinese (especially) and other asian cultures expect formal language, which can lead to confusion.",0
384,"Sure, and I think I have reached the point where I can handle it. 9,800hrs or so more and I'll receive my guru beard (done, and it's doing travis now).",0
385,What's the purpose of this answer? PushBullet can handle end-to-end encryption. There is no need for pushbullet servers to have raw user content when end-of-encryption is enabled.,0
386,"Lets enumerate the problems here. I'm sitting here with my brother, who works statistics in elasticsearch, because its a nice opportunity to test nick's PR (https://github.com/elastic/ELasticsearch/issues/16817), since my brother actually does this stuff, you know, the hard way right now.  Anyway, let's enumerate some of the issues we encountered here: 1. he installed ES on his operating system, and of course its ""log4j not configured properly"", but continues to run. So logging is not working, and garbage leniency is not being applied.",0
387,"The authentication token gets authenticated using the 'CustomX509AuthenticationProvider'. However, when you switch to 'authorizeHttpRequests', you are switching from 'FilterSecurityInterceptor' to 'AuthorizationFilter', and the latter does not re-authenticate the request. To address this issue, I suggest placing a breakpoint on the code I linked above to verify the behavior described and revisiting the custom filter implementation to validate the authentication token against the 'Authentication Provider'.",0
388,Output maps can be quite confusing. We really want to deprecate and remove them in favor of output groups. Let's avoid adding more fuel to this fire.,0
389,"This pr as a whoel is not aesthetically pleasing. While it's a quick and dirty fix to remove the check for postgres somewhere later in the execution flow, if we want the correct solution, it will require a bit more work.",0
390,"_sigh_ You've posted about 1400 lines of code. Even including the overhead of using libGDX, this is not considered a valid SSCCE. Also, you haven't provided any information about where the exact `.play()`/`.loop()` that causes the issue for you is. By not providing the required information and not adhering to the guidelines, you're making the issue harder for everyone, including yourself, as well as making it more challenging to resolve. Let's focus on finding a solution that meets the requirements of the SSCCE guidelines.",0
391,"The attached zip demonstrates the stacktrace(s) as I believe it should be displayed. You will see both client and server side stacktrace. (Can you imagine?) Why can't we have the server exception as the root exception of the client side exception? Just like ordinary RMI does. It would make it easier to find out which node the exception was thrown. Additionally, you should see RemoteException somewhere, so you know a remote call occurred.",0
392,"I noticed that the last time I looked, this isn't a built-in feature of Electron, but something custom-coded by VS Code.",0
393,"If my old phone has new signal, I could export the database in an old format that my new phone with old signal would accept, and then I could move on with the task at hand.",0
394,"That should do the job. As you can probably tell, I've created a pull request... (force push to my branch, looks messy here)",0
395,"Keep in mind that this is an issue tracker and not a helpful center. Next time, it's advisable to seek help in the IRC channel or the forum. I don't mean to be impolite, and I'll help you out since this is a simple question, but please keep in mind. You only need to dispose of aShape if someone (or some third-party library) creates it in Java code, such as with the new CircleShape() or something similar. If you call fixture.getShape(), you don't need todispose() the resulting `Shape`. In fact, don't do so; it will disrupt your game. (Silly me!)",0
396,"Well, the last interaction that happened here from others (except you) was -6 months. That's not a significant amount of time. If it were a pressing issue for others, I would expect a post frequency of 1 post per day on a user base of > 500.000 installations, rather than a big rant. The information of the people is not lost, as anyone, who has a similar problem, is free to open a new issue (which might get some attention if you're lucky) and reference the information here.",0
397,"@user, please refer to my previous post again. I agree that typing a password to send an email is quite annoying. I will try to remove that somewhere down the road, but it's going to take a while. On your point of ""giving knowledgeable users the option"", I strongly believe that this approach has contributed to the current state of pgp. Very _very_ few people I have talked to can actually reasonably argue properties and attack scenarios, and those who can are limited in their knowledge.",0
398,"OVH is lax, but in recent years they have started taking down sites, so I wouldn't recommend them. I know of three data centers in Europe that will ignore DMCA and only start caring when the legal system in their jurisdiction gets involved. A reseller of one of them is selling VPS for an affordable price and they accept crypto. The reseller also has a reputation for not complying with DMCA. Jurisdiction is only part of the equation, the hosting provider's willingness to overlook violations is the other half. If you have any concerns, please let me know.",0
399,Let's focus on the positive aspects of your actions.,0
400,"My preference is to link to their default browser. In App help systems, they tend to be subpar in my experience.",0
401,"Hi Norman and folks, I'm curious if this YYTVicky is a real user, or a tool that plagues projects with unnecessary PRs. We're enjoying her/his comments on MINA and ApacheDS.",0
402,"At org.thoughtcrime.securesms.StickerSearchRepository.lambda$searchByEmoji$0(StickerRepository).runWorker(ThreadPoolExecutor.java:1162) 18:06:55.134 29682 29690 E Cursor  : 	at java.util.concurrent.ThreadpoolExecutor$Worker.run(Unknown Source:6) 18.06:56.1342968229690 ECursor : --------------------------------------------------------at org.thinkcrime.securems.stickers.-$$Lambda$Sticker searchRepository$LPCFa1tFsEpt1tQmOW482ZJfENo. runWorker($0),",0
403,"On GitHub, you can either mute the thread > <https://github.com/apache/incubator-pulsar/pull/1995#issuecomment-399735378>, or unsubscribe from it: <notifications/unsubscribe-auth/AHo1fRzBu3HI2Cc3o-oeW7PQrPjZwElfks5t_z5PgaJpZM4UuXRz>.",0
404,"Oh no, it's again the issue with Java 1.8. I had to add this line to the IDE:``` compileOptions {    : sourceCompatibility '1.8'  : targetCompatibility'1. 8' : }``` This should be the default for new projects on the IDE.",0
405,"I understand that regression testing can be challenging, but I compared my report with pmd report with an ad-hoc modified patch-diff-report-tool with guava as tested code and found that I have about 75% coincidences. However, there are inaccuracies in pmd itself. For example, the way their expressions are placed in AST and the additional stack for storing expression values.",0
406,CNFSM4IUMI2IQ> >. >,0
407,Is this a performance issue?,0
408,"At java.lang.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) 14:16:04 at java.base/jdk.internal.Constructor.NewInstanceWithCaller(Constructor).java:499.14.16.04.DelegatingConstructorAssociatorImpl.CreateInstance(DelegatableConstructorAchieversImpl.java:77)At Java.Base/Jdk.L.Co, 14:15:04    at Java.base /JDK.l.CoConstructor Constructor.constructor.createInstance withCaller (Constructor.)java:45.16",0
409,"Ugh, closing this pull request is not ideal.",1
410,"I'm genuinely interested in the proposals here, is this still on anyone's radar?",0
411,"8692>, #8824 > <https://github.com/signalapp/Signal-Android/issues/8824>, #8597 > <http://www.signalusers.org/t/mess/8692>, #8400 > <<http://archive.is/r/8597>, #8517> <<<https://sourceforge.net/sourceforge/contributions/attachments/8691>>, #8675 > < <https:github.commons.team/signalsignalusers/issue/8675>. > > You can find my comment on signal forum here: <link to the signal forum thread>.",0
412,"I apologize if my previous comment sounded harsh, but it didn't - no worries :-). I believe how Http2FrameCodec uses internally the other handlers is a bit messy. Could you elaborate on your thinking on this? It seems to me that inheritance couples the new and old API very tightly, while the current way of composing does less so [1]. [1] [1][1] http",0
413,"Another good point is that if added, bisq could be mentioned in their site. For all the apps and services who put links to Blockchair, we offer several helpful things: We'll mention your product on our About page, We'll add your product to the ""Useful links"" sections across the website, and you can include your product in the ""Chooseful links' sections (for all the coins you'll be linking to BlockChair). This approach will help improve the user experience by minimizing the need for troublesome block explorers.",0
414,"I've seen a couple sub-minute ones, and on main it took 2'41"", timeout for 5' should be adequate. I don't believe it's possible to perform a retry on this one, as the retry action I'm familiar with doesn't wrap actions only commands, and to do so requires multiple attempts with status setting/checking (a real workflow headache with regard to code). So, setting a timeout and failing faster seems like a good solution.",0
415,"Uh... no? I just tried Arial and Inter in Hiero (with an outline, as you appear to have added as well) and got a much smaller difference in size. Arial:![Arial](https://user-images.githubusercontent.com/160684/102605375-0a03c700-40da-11eb-8d5e-fb8e4ef015b4.png)  Arial's outlines are quite messy where I tried them, but they look fine in your version. I'll double-check the size field of Hiero to ensure that the difference in sizes is not caused by the outline.",0
416,"While it's unknown if Nicki was referring to Eminem or Nas, Nas simply wrote back: 'Yes.' Interestingly, she mentions Eminem during her verse on Big Bank, rapping: 'Uh oh/Back again/Back to back Maybach, stack the M's/Told 'em I met Slim Shady, bag the M/Once he goes black, he'll be back again.'MailOnline has reached out to representatives for Nicki Minaj and Eminem for comment.",0
417,"@user you make it sound complicated, but we are discussing rejecting a 9 ASCII character change for ""cosmetic reasons"" (on a temp dir!) This also has a consequence on macOS where the temporary directory will now be elasticsearch.XXXXXXX.<eight random characters>. That's not aesthetically pleasing, and macOS is such a popular development platform that I would not want to do that. To me, your comments, including > We do not make changes in favor of platforms that we do not support, are not accurate. It appears that you misunderstood what I said.",0
418,"Oh no, my mistake.",0
419,"Thanks! I was able to open the e-mail as expected using K-9 and OpenKeychain, both in their latest release versions. Are you sure the mail is in exactly the same format as the ones that don't work for you? Our error reporting is lacking, and we need to improve it. It's a pgp/inline email (with trailing text that isn't displayed, might want to address that later), and we support that, but note that it has to be the first thing in the email's body (besides whitespace) for security reasons.",0
420,"The enum constant NON_SEALED should have a corresponding case label in this enum switch on Modifier. To suppress this problem, add a comment like //$CASES-OMITTED$ on the line above the 'default:'    [javac] ----------",0
421,"This situation makes TextSecure less suitable for those who are not very tech-savvy and want to send group messages to their SMS buddies. As pointed out, not everyone is used to sending MMS, and there are different reasons for that, but that's the reality. With a state like this, it's difficult to replace the default messaging app with TextSecure. Because of the cost issue, most people probably switched from SMS directly to any other messaging app that uses IP (so not TextSecure), but still use SMS for all other communication.",0
422,"While creating such tools is obviously possible, it's preferable to use a more standard-compliant solution when working on any serious project with anyone other than yourself. Otherwise, you might encounter the same confusion as you did while reviewing my code. As a result, I suggest reconsidering your current approach.",0
423,"That was fast. My SMS has been disabled as of today. I have received feedback from two individuals already, and I hesitate to direct them to an alternative solution since it was difficult to persuade them to use Signal in the first place. Perhaps Google Messages is more suitable, as it faces the challenge of mass uninstallation.",0
424,"The interactions with those layers make the code more obvious, messy, and problematic. While it might not bother many professionals, it remains a no-go to upgrade to Processing 3 due to a specific issue. I will continue to work with Processing 2 until there is proper blending. Thank you for your attention to detail. And Jakub, you turning me onto InteliJ 2.5 years ago changed my life! Processing 2 is amazing. I'm just a bit sore now.",0
425,"Could you please spend some time with the android device monitor and see where all the memory is going? Either the recycler view isn't recycling, or our glide interactions are causing issues.",0
426,> XiangRongLin added good first issue and removed good first-issue labels. How did you manage that? xD,0
427,"Isn't there some android supplied device that does a ""shimmer"" to indicate the presence of the device? Something like that isn't too distracting but lets you know the thing is alive. Just a thought, I'm not the best at UI design, so I can ignore it at will.",0
428,Are you sure? I don't believe we've done anything to fix it.,0
429,We're here to learn and grow.,0
430,Let's collaborate to improve this code.,0
431,It's frustrating that this bug is not being resolved. Let's work together to address it.,0
432,"Update: I've found a fix. To address the issue, please insert the following to ``./scripts/generate_bash_completion.sh``: ```javabase=/sasdata/ra/user/john.doe/.loca/brew/opt/jdk``` where the path is actually just ""JAVA_HOME```. This hack may not be the best solution. If I'm correct, setting ""--host_jsavabase`` and/or ""--javababase"" should achieve the same effect. However, I have had no luck so far. I attempted to add the following snippet to ``"".",0
433,"@user It is crucial to reopen this issue, and I personally believe the issue should be reopened. The forum is not meeting the requirements. At least I didn't find any topic there except two SIMs. It is really a must-have feature since we often use more than one number. Additionally, at least two worlds should be in one device. Even Telegram has such a feature...",0
434,"I haven't used the YouTube app or website in a couple of years, and I find YouTube Shorts to be quite problematic. However, I understand that the decision ultimately lies with the team.",0
435,"@user As the developper of a Netty-based HTTP client (AsyncHttpClient), I would be highly curious to know what Android developers would use Netty for? Are there specific protocol clients? On AsyncHttpClient, I barely had any Android users, so I finally made the decision of dropping JDK6 and then JDK7 support. With JDK8, I can use things like ConcurrentHashMap#computeIfAbsent. In my opinion, Android is a different beast compared to standard Java, both in terms of API (eg., Java 7, Android SDK) and specific APIs (such as [SSLParameters.html].",0
436,"I'm curious to know how many real databases have you encountered ""exposed to the internet."" The answer is none. Do they have access rights built in? Yes, indeed. Why is this implemented? For the same reason as here, it provides protection from inside access.",0
437,I guess not.,0
438,"Using label of a platform directly in select, I believe you should support this feature regardless of difficulty. Otherwise, it would be more aesthetically pleasing to use selects.config_setting_group instead.",0
439,"I believe we can address this issue. Javascript plus binary floats is a bit messy. We could use g3dj instead. On May 9, 2014 at 7:07 PM, ""Justin Shapcott"" notifications@github.com wrote:  > It's important to note that these values are not being written to g3db as floats, they are being written as doubles. >  > — > Reply to this email directly or view it on GitHub: https://www.githubusercontent.com/libgdx/libxdx/issues/1505#issuecomment-42689633 >.",0
440,"@user, thanks for the rebase. It seems that Circle CI just encountered an issue in the middle of the run. Your changes look good, so we'll merge and fix-forward if Circle breaks in master.",0
441,Your attention to detail is crucial.,0
442,"Would it make sense to move the smoothing options under a ""smoothing"" object? Something like: ``` javascript curl -s -XPOST 'localhost:9200/_search' -d '{  ""suggest"" : {    ""text"" : ""Xor the Got-Jewel"",   : { :   simple_phrase : {",0
443,"Umm.. why did you assign this to me? This test doesn't redirect anything to $TEST_log and doesn't even encapsulate its code in a test_* function, which means that the test framework won't work properly. This is why we don't get any good log or stack trace from the test. Can you find out who the original owner of this test is via the internal file history (public Git history only shows that it was basically not touched after open-sourcing some time in 2016) and assign it to them? It would be helpful if you could provide more information.",0
444,"In my opinion, this is the best PR ever! Great job!",0
445,"BWAHAHAHAHA  That's hilarious. It still works fine, just tiny AF.",1
446,"I understand your frustration with having to engage in a conversation with someone who disagrees with them. However, it's important to remember that the world is much more complex than binary concepts. It's essential to maintain a respectful and respectful tone when engaging in discussions with others.",0
447,I believe those are still on alpha 55 or 56. Could we try toggling TTS off?,0
448,"@user Thank you for the question, but I believe the devil may be in the details, so let's revert to the specific example of ""format"". Currently, if set to ""RGBA8888"" on libGDX TexturePacker, it won't output because it's a default. To address this, I have two questions: First, is the default value for ""format"" defined exactly, so that libGdx sets it to "" RGBA8887"" when missing on the atlas? Second, let's expect all defaults from the parser in one place. My second question was about opening on another third-party tool like Texture Packer.",0
449,I'm here waiting for you.,0
450,I'm really looking forward to this project.,0
451,"It appears that IntelliJ users can automatically configure their IDE:./gradlew idea, then File->New Project From Existing Sources. Point to the root of the source directory, select Import project from external model->Gradle, and enable using auto-import. To run tests directly from IDEA 2017.2 and above, it is necessary to disable the IDEA run launcher to avoid idea_rt.jar causing ""jar hell."" This can be achieved by adding the -Didea.no.launcher=true JVM opt-in.",0
452,You're absolutely right - what a shame! Is there a specific plan to address this issue? Is it on the roadmap to address it?,0
453,"We have server A with ES and dev server B, C and D with app. How does that help? It's important to consider the limitations of small hosts and enforce system settings that are not suitable for small hosts.",0
454,"Unfortunately, this PR won't work as expected.",0
455,"It is disappointing that this issue can't make it into version 6.5.2. However, it has made it into the [6.5.0 release notes](https://www.elastic.co/guide/en/elasticsearch/reference/current/release-notes-0.html#bug-6.0.0).",0
456,"I used {@link DirectFieldAccessor} to support convert Vavr collections to JDK collections because only certain fields are supported in the base class ({@link AbstractNestablePropertyAccessor}) and it's hard to override/extend. For example, the following code snippet implements a static class that extends AbstractNestedPropertyAccessors.vavrSupportingDirectFieldAccessors:private static class vavrSupportedDirectFieldAssertor extends AbstractnestableAccessor { private final Map<String, FieldPropertyHandler> fieldMap = new HashMap<>();    private final final Map(String, fieldPropertyHandler) fieldMap;   public VavRSupportingDefiningDirectField Accessor(Object object) {",0
457,"Dang it! It's a bit surprising since C++ typically allows one-past-the-end pointers, leading one to assume a pointer to the start of an empty vector would be permitted... but apparently not!",1
458,That's a different kind of situation! The fix should be here: http://www.microsoft.com/ address,0
459,"@user, I'm here to provide a handle of the configurer and determine which of the JWT or Opaque token is being configured by Spring internally. Previously, I was able to use a customizer with some ugly reflection code to access the private method `getAuthenticationProvider` of theOAuth2ResourceServerConfigurer class and separately handle JWT and Opaque Token flows. My apologies for the inconvenience.",0
460,"This approach could cause all kinds of problems for bean deadlocking, but it can be configured by means of parallelism and timeout to address the deadlocking issues. After all, Spring already detects circular dependencies, and timeouts are widely used in detecting a deadlock.",0
461,"Oops, you si big pig and cao ni ma  dongweipeng_927@126.com    发件人： Roy Kim 叓送时间|�� 2018-06-15 15:54 收件之人ﾚ naver/pinpoint 抄送＞� code; Mention:主题 Re: [naver/pinpoints] yi 群傻逼 (#4228) @user You may face being blocked from the community if posting inappropriate words. Please ensure that your comments are addressed directly, or mute the thread.",1
462,"Hi Nico, I encountered a similar error (see http) when trying the connector. Could you please provide more details? It seems that the Pulsar client impl JAR is in the classpath and the connector is loaded by the Java Functions framework, which means that the connector cannot access classes in the broker's classpath. Additionally, if a connector can't access methods from modules like `pulsar-client-original` directly, it would be a bad experience for Pulser connector developers.",0
463,"I just finished the simple things. Now I need the information / answers to my questions in #277 and everything specific (font-family, font-size, images,...). After that, it won't look as messy as now ;)![screenshot full 2](https://cloud.githubusercontent.com/assets/17365767/22709376/dbf62cfc-ed79-11e6-8533-b7d22f79de43.png)! [screenshot 2](http://dl.dl.googleusercontent.us/search?q=dbf3a1f8,ed79,11e06-9161-25ae1766a004.png).",0
464,"I attempted to add missing libs: ```gradle  compile ""com.github.virtuald:curvesapi:1.04""    caches/com.bbn.poi.visio:ooxml-visio-schemas:2011.1""",0
465,"I don't believe that "" Transformers"" is a compelling enough name to go through the process of renaming TokenFilters. They have had this name for over 15 years. This is definitely the first time I've ever heard anyone complain about the name. Despite growing up in the 1980's, ""Transformers"" still evokes associations with problematic movies.",0
466,"@user I think no. It does have an [`empty-lines`](https://yamllint.rules.readthedocs.io/en/stable/rules.html#module-yamLLint.empty_lines) rule, but it only has a'max' option but we need a'min' option. Additionally, we cannot restrict it to all children of `steps:` without putting '# yamldint disable` and `# yamlllint enable` around, which would be visually unappealing.",0
467,"The network of has been in contact with Tor developers to provide more information about the Tor issues. I noticed that Tor connections are slower and less reliable than they have been in the past. For BitcoinJ, we could fall back to clear-net connections in the worst case (has privacy issues). For the P2P network, we don't have any alternative options.",0
468,Shouldn't we address this at the API level to keep things in line with the 'dumb front-end' philosophy?,0
469,"I have encountered the same error, but I'm not sure. I'm on a throttled mobile connection (8kB/s) for half of every month, and since the last updates (~1-2 weeks ago?), I cannot upload images or longer audio messages anymore. It just instantly shows ~20-25% done, and data rates jump to a impossible 25kB /s (as I said: it's an 8kB/S throttled connection!). Additionally, it seems to intermittently flicker every few seconds, as if it cancels and retries. I transferred 600MB (!!) over said throttled network.",0
470,"It's not ideal to use a 'LinkedList' in Java. Even Josh Bloch doesn't use it. That's one of the reasons why the current headers use so much memory. If we wanted to, we could eliminate the comparators and use IntObjectMap. However, I don't see why it makes sense to use an 'IntObjectMap' for this. Instead, we would need an 'ObjectToObjectMap'.",0
471,"Thanks Mobi, It's frustrating because I play test a lot on this device and its a bit of a bug that crashes the app. Thanks for the info.",0
472,"Is there a specific reason for using a common library? It appears that the approach appears to be opposite from what has been discussed before, where a sketch could run seamlessly on different modes if it wasn't for a snippet of code that needs to be different on different scenarios. At the very least, it's essential to switch back and forth between Java and JabaScript modes whileVELOPING a sketch. At most, two of them will (optimistic).",0
473,"@user, it's disappointing that you're delaying the release of a vital project that all of us use, and none of us contribute to or pay for. Let's work together to address GitHub issues that could be addressed by developers unfamiliar with Selenium internals.",0
474,"Feel free to ask any questions, we're here to support your development.",0
475,Not Generated,0
476,"I understand that you want to install the latest version over my 0.19.x install. However, I asked for an alternate app (similar to standalone installs in pc), and I suggested that we discuss the alternative way to get that in #fdroid irc channel. I was just asking for confirmation that would that work, to which that hole person became quite upset. If you need a place to talk, I have no problem in retrying.",0
477,"It's unfortunate that you fixed this (with the ""abort init if ACRA"" shunt) and then it came back like a zombie: sorry.",0
478,Using the non fvh highlighter was wrapping terms in a phrase individually rather than the entire phrase.,0
479,"@user, thank you for sharing. It's challenging for clients to accept the cost of web services on top of hardware, especially for those with smart-devices. However, large companies tend to bundle hardware and software as a service charge. So, for $X/Month, you eventually get the service such as occupancy monitoring and air/temp monitoring. But it's not feasible to hijack this thread. We should focus on GDPR and T&C/Privacy efforts.",0
480,"We should also consider the package name. As @user mentioned, PR plurals in package names can be quite messy.",0
481,"Oh no... this iner class must be static. When I re-write code in 4.1, I miss the ""static""... feeling.",0
482,"Oh! public void uhOh() throws Exception { HazelcastInstance hc = Hazelcast.newHazelcastInstance(hc.getConfig()); IList<Integer> list = list.getList(""list"");    System.out.println(""list should be 0, is "" + list.size()); List<Integer>"" otherlist = hc2.getDefaultInstance();   }   I list.add(10);   *  System.outprintln(""List should be 1, is ""_ + list."" + otherlist); List.destroy(); }",0
483,"Feel free to ask any questions, we're here to collaborate.",0
484,Not Generated,0
485,Let's collaborate to pinpoint the root cause of this issue.,0
486,It is still existing. Let's work together to improve it.,0
487,"I had the same issue with Elasticsearch 2.2.1. I did not want to do anything else but install the 2.1 version through yum. After a while, I noticed that the rpm install process didn't update. The solution:  `/etc/sysconfig/elasticsearch` had the `CONF_FILE=/etc/elasticallysearch/elasticssearch.yml` line in it, which is no longer supported. The configuration directory must be placed in the config directory and cannot be renamed. Same happened to me. I attempted to run yum install ""Elasticsearch-2.2.""rpm. There was no other magic, only a simple `yum install./ELasticsearch -2.3.rpm`. Then starting it gave me the blues.",0
488,"Unfortunately, the current solution is not ideal. It feels like working on a laptop without USB ports that match anything I own, no HDMI connector, and no MagSafe for power.",0
489,"CommandLineStartup WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations WARNING: All illegal access operations will be denied in a future release CHECKPOINT_PARALLEL_SORT_THRESHOLD = [Integer] Starting from this number of dirty pages in checkpoint, array will be sorted with Arrays.parallelSort(Comparable[]) in case of CheckpointWriteOrder.SEQUENTIAL. CLIENT_THROTTLE_RECONNECT_RESET_TIMEOUT_INTERV.rg.ignite.cmdline.startup.",0
490,"I appreciate your input. I'm new to GitHub or any source control, and it forked automatically when I attempted to edit the code. I just want to ask if it's legal to ""Scrap"" their website(Youtube) and retrieve content from the API. I don't want to use the API, as its usage is limited. I have other plans, which I won't disclose, as the work is done with the consent of the owner of the content. I really liked your app and I'm looking forward to working with you.",0
491,"Instead of overriding doSubmitAction, I have had to override onSubmit and call referenceData. This approach is not ideal. If the purpose of referenceData is to set up the things that are common to most views, then one would expect that the reference data might be needed by the model. In that case, there is no way to access it. It's unfortunate that this situation has arisen.",0
492,"Instead of using regular expression to replace it with `'a.b'`, it would be better to use `'b.b'. It's not the most elegant solution, but I feel it's the best way to handle it for now, if I want to have my code minimized as much as possible.",0
493,"In the past, I worked with SQL databases that had case-insensitive resolution. Recently, I had to use one (PostgreSQL, if I remember correctly) that was case-sensitive. It was quite unpleasant. I would go for your second proposal, as it aligns with what most users expect. The third proposal seems like a good idea, but it defeats the principle of least surprise.",0
494,"I believe 3c92f2b64a1c6803860ab310348abc9f1cb47ff4 is a good change, but the underlying problem remains. Netty picks a Logger arbitratively simply because the ClassLoader is touching some Netty class and the user failed to land a `setLoggerFactory(...)` call prior to that. Worse, it's actually blowing up in the user's face and it doesn't really tell how it got into that state in the first place (I had to modify it). -Dio.netty.logger.internal.logging.type=io.util.loggers.Log4J2Logger Factory. -DIO.Netty.Logging.Internal.logged.type = io.util.logging_internal.Logged.Type. -dio.NETty.LOGging.internal_logged_logger_type=IO.util_logging-internal_Logged_type. -",0
495,"@user wow, I didn't realize that we have conflicts with Arquillian. Are you referring to Jar Hell, or something else?",1
496,"Oh no, that's a bummer. Thanks for checking on that.",0
497,"I believe that enabling http by default and documenting that unless the selected server's native support library is installed or Java 9 is in use, HTTP/2 won't be enabled is the best approach. Perhaps we can automatically enable it with Tomcat, but only if the necessary native support libraries are installed. Otherwise, it could lead to an error message from Tomcat at startup.",0
498,"It would be beneficial to set this checkbox for commits like this one: [screenshot from 2016-10-26 15-13-42](https://cloud.githubusercontent.com/assets/4196298/19727240/dabdc436-9b8e-11e6-9684-af74aed516e6.png) It optimizes the imports of the changed files, ensuring a stable import order across multiple classes. Alternatively, if you prefer to commit from the command line, you can trigger an optimize just for changed classes per module using the context menu and this check checkbox.",0
499,"Could a combination of these approaches, or even a combination thereof, work?",0
500,"It seems that sometimes things come back as before - but sometimes not. I've found a way to keep the new elements intact by deleting an element of the playlist after the bug occurs, and everything becomes ""saved."" However, it's important not to try too hard because its exponential.",0
501,Not Generated,0
502,"It works by adding """" to dimensionExclusions.",0
503,"It's important to avoid making derogatory remarks or misinterpretations, such as advice from a professional to a non-professional, that undermine the spirit of open source. Let's strive for constructive discussions and maintain a professional tone.",0
504,"I appreciate your assistance in finding the other things, too. It really is a hairy beast, but it is a complex matter. It took me ages to understand what was going wrong when I noticed there was something wrong and then it took me quite a while to find what was done where and how it all works together. The code is much more readable and maintable now.",0
505,"Argh... I was hoping for a silver bullet. The test code is still present and compiles when commented out. I've had a shot at the conversion (libAnki is ported with a few TODOs, but dealing with files with BOMs is a bit tricky). My main roadblock is when it usescsv.sniffer to detect the type of CSV. The quote detection of this library relies on the regex ""groupindex,"" which Java regexes seem to be missing (I'll need to investigate further to find a solution). You can find more information here.",1
506,Not Generated,0
507,"Ah, I'm still learning about the process of fork requests and such. I realize I made a mistake last time with the multiple fork requests :)",0
508,I use the workaround method to fix the restful endpoint `updatePartitionedTopic`. It's not the most elegant solution. I will refactor it in the next PR. Could you review it again?,0
509,"It would be beneficial to remove roovy-all (which shouldn't exist IMO, and definitely shouldn't be included as a non-optional dependency in anything else, which is how it usually gets on the classpath).",0
510,"I remember, every time I wrote a verse to Roman's Revenge and sent it to Eminem, he would send a new verse back,' she told XXL. 'It was competitive, it was fun.'I think all the big male artists (air quotes) also treated me with a sense of respect as an emcee. They took me serious. If they were on a track with me, they knew they had to come hard.'At the start of January, it emerged that Nicki and Nas had parted ways in December after the strain of a long-distance relationship led to disagreements.",0
511,It's unfortunate that Mac users don't seem to care about this issue.,0
